"price","encoded_region","experience_days","transaction_count"
7975.27,0,102,22
9201.49,0,85,26
23452.95,0,113,16
6998.23,0,98,12
18370.7,0,120,27
16394.97,0,92,20
20533.54,0,92,27
16130.37,0,97,14
9458.51,0,77,16
13178.06,0,128,17
11556.31,0,134,14
17708.73,0,89,32
8057.84,0,107,22
12221.21,0,104,24
4892.17,0,97,15
21167.95,0,107,13
7385.78,0,106,13
19265.72,0,90,8
13246.44,0,97,19
16697.53,0,111,19
9671.98,0,110,17
23525.08,0,81,20
10946.83,0,130,20
13688.1,0,102,19
9844.46,0,120,18
15562.42,0,87,20
13632.96,0,91,13
22794.86,0,103,20
10859.88,0,107,17
23427.94,0,110,11
15478.53,0,111,22
15237.18,0,83,20
25440.17,0,116,28
14377.87,0,95,23
12016.6,0,107,24
15139.88,0,61,17
22739.33,0,102,16
12907.84,0,100,18
12539.97,0,92,26
3399.06,0,119,19
17810.72,0,91,14
8186.21,0,128,18
8739.18,0,92,22
11721.87,0,101,12
16737.09,0,88,18
5165.3,0,112,24
15861.31,0,114,10
13273.37,0,108,32
20332.08,0,85,19
20970.62,0,81,11
11139.18,0,100,26
7851.74,0,87,19
6066.19,1,89,14
15979.41,0,122,19
5975.48,1,112,19
16801.17,0,137,16
9324.49,0,112,22
20445.3,0,99,21
7201.27,0,74,21
20128.24,0,117,22
12511.69,0,83,14
21231.29,0,126,23
11246.69,0,141,20
16471.26,0,81,20
11802.94,0,82,27
13032.5,0,117,22
27241.21,0,98,17
14485.32,0,119,18
13563.12,0,116,24
8143.74,0,100,25
17191.18,0,83,26
16375.18,0,125,22
14113.65,0,87,18
12673.31,0,119,22
14393.4,0,116,19
6038.84,1,59,17
19755.89,0,62,24
12755.78,0,83,24
22108.75,0,133,17
6809.77,0,90,28
15266.96,0,95,10
22645.85,0,91,24
7222.09,0,47,18
13705.26,0,126,23
8621.45,0,117,14
11945.96,0,105,20
7228.85,0,74,16
13201.16,0,127,26
11744.82,0,113,24
11240.01,0,112,20
10925.39,0,116,13
14030.14,0,102,21
19889.93,0,113,32
15781.92,0,102,20
9517.02,0,122,20
13020.06,0,113,21
11889.56,0,113,23
13086.75,0,114,19
12046.73,0,93,12
10775.12,0,113,15
16707.8,0,121,22
15338.58,0,108,28
13703.68,0,81,10
20992.8,0,89,20
17150.77,0,87,18
20145.47,0,118,22
23225.12,0,108,18
8765,1,90,20
14950.1,0,123,27
5308.65,0,107,18
16740.79,0,104,22
11842.89,0,99,19
12074.14,0,67,21
12169.17,0,155,12
12736.35,0,87,20
14680.88,0,97,20
17943.81,0,87,18
24520.28,0,114,27
14678.49,0,110,19
13346.33,0,92,27
13104.59,0.5,94,26
22570.79,0,65,25
15738.73,0,127,15
20371.91,0,88,30
13082.95,0,93,18
14087.79,0,112,20
14441.25,0,89,18
22723.2,0,90,18
11485.79,0,62,19
18450.2,0,94,12
16239.09,0,73,28
8721.77,0,116,17
8534.08,0,98,25
11457.75,0,101,26
17789.89,0,133,23
16907.83,0,47,29
18163.63,0,95,14
6607.95,1,96,18
18164.16,0,116,18
10808.57,1,81,19
17159.71,0,91,21
5982.79,1,88,20
10880.52,0,106,19
22332.19,0,99,14
13302.74,0,109,21
13582.88,0,89,17
15667.46,0,94,14
12141.41,0,97,21
20227.93,0,95,19
15775.19,0,75,22
27980.56,0,135,15
22266.18,0,126,22
21755.46,0,97,17
10020.84,1,101,22
21554.44,0,86,26
10715.09,0,106,23
18359.06,0,71,22
9290.79,1,110,26
9989.15,1,60,20
18268.02,0,79,17
11319.89,0,139,15
12542.77,0,98,21
21950.57,0,95,26
11876.3,0,98,9
12851.18,0,90,25
17614.5,0,119,25
23376.61,0,95,23
15133.13,0,114,22
19910.18,0,136,24
15052.21,0,131,27
17065.1,0,91,20
16512.48,0,99,21
10361.69,0,116,12
8445.54,0,84,31
14154.22,0,80,18
12661.03,0,106,15
18248.93,0,128,19
20879.82,0,94,25
16787.31,0,103,27
5923.78,0,67,21
17062.94,0,121,21
15235.31,0,89,18
13185.72,0,109,19
21106.79,0,81,12
19095.94,0,87,18
19890.98,0,144,24
8955.72,0,139,25
16675.25,0,84,18
17159.28,0,115,18
19288.99,0,84,14
7423.57,1,92,24
11163.63,0,118,22
20067.33,0,97,19
9773.27,0,131,22
12973.39,0,122,20
16739.38,0,70,15
8911.8,1,84,21
10162.71,0,82,23
9134.31,0,116,19
13682.38,0,86,20
15257.45,0,80,21
23634.36,0,94,16
4918.46,0,83,23
13089.07,0,85,21
10443.61,0,124,25
23833.76,0,79,18
7894.96,0,66,20
14387.26,0.5,124,23
10404.42,0,131,13
17308.5,0,126,10
12468.74,0,90,25
13390.02,0,124,24
11567.23,0,94,15
13764.66,0,106,11
13756.13,0.5,79,15
17936.97,0,115,17
23372.21,0,71,16
18077.03,0,77,17
14042.11,0,72,17
4807.82,0,125,14
11559.56,0,65,19
3737.81,0,110,22
6565.14,0.5,119,19
20018.56,0,129,29
23326,0,140,21
10494.62,0,72,23
15359.42,0.5,121,7
12954.86,0,72,22
14678.33,0,99,18
13371.97,0,119,22
10389.17,1,89,21
8923.21,1,103,16
6919.09,0,136,23
17368.83,0,103,22
17081.47,0,86,18
12339.72,0,112,24
18399.49,0,84,16
8692.6,0,97,24
15525.68,0,117,17
23572.01,0,83,21
12342.91,0,128,16
7983.91,1,121,33
11201.05,0,98,16
17388.52,0,115,18
6833.04,0,127,10
15737.33,0,72,19
12178.48,0,113,16
16060.02,0,73,21
11254.43,0,91,24
13212.13,0,130,16
14419.7,0,114,22
8158.53,0,136,16
17639.32,0,112,20
18604.14,0,119,13
16217.16,0,50,20
18339.56,0,72,17
15776.16,0,106,28
9955.17,0,55,15
9780.95,0,93,26
15073.69,0,88,9
12889.16,0,109,16
21988.77,0,101,25
16899.27,0,119,26
11495.32,0,87,21
13703.24,0,102,14
15924.16,0,75,20
10775.97,0,113,26
22012.63,0,76,15
9719,1,115,12
15879.49,0,153,29
18326.71,0,99,22
5292.53,0,112,15
19610.91,0,124,27
11168.44,0,110,28
19111.99,0,126,22
15026.1,0,81,17
15816.7,0,63,21
14744.53,0,111,19
19712.03,0,97,25
9448.57,1,91,24
9604.55,1,104,20
13600.38,0,79,15
14946.42,0,77,15
18820.24,0,122,29
21055.7,0,123,18
14042.74,0,96,24
21134.47,0,125,25
14184.4,0,114,20
9329.92,0,105,19
17584.15,0.5,65,20
15504.1,0,123,25
14394.48,0,133,26
9902.88,0,104,11
18148.37,0,98,21
18022.12,0,103,28
14417.06,0,102,27
14505.11,0,72,7
9190.85,0,84,17
18887.87,0,124,21
10846.15,0,98,9
16697.71,0,94,7
18494.96,0,113,6
15516.56,0,125,16
21368.95,0,84,27
10414.96,0,101,13
16482.55,0,88,16
28568.33,0,105,22
9190.25,0,130,26
12384.41,0,125,19
17443.31,0,105,18
14983.82,0,98,25
7428.31,0,89,13
26808.09,0,61,28
11155.1,0,79,24
19236.48,0,104,24
14203.86,0,71,19
11736.71,0,109,25
14540.12,0,110,21
12556.08,0,84,12
11733.94,0,105,19
11863.2,0,112,22
5990.25,0,77,16
18904.11,0,61,24
9528.45,0,114,18
13144.38,0,124,24
16496.31,0,141,19
12171.21,0,109,20
19086.82,0,70,23
23486.69,0,78,14
19305.39,0,91,23
17905.23,0,116,16
15939.22,0,106,24
16853.47,0,96,22
16888.32,0,81,19
12343.03,0,115,17
11421.52,0,118,16
21990.25,0,120,26
2859.73,0,73,18
13569.86,0,118,18
16918.5,0,75,32
15091.58,0,108,16
13568.9,0,123,26
8820.91,0,87,24
8142.72,1,118,24
7505.76,1,92,28
20145.61,0,106,14
13235.18,0,145,18
16080.28,0,98,14
14120.35,0,85,25
18045.73,0,92,19
20470.04,0,92,21
9093.71,0,115,14
14039.3,0,76,17
19610.17,0,87,35
7037.75,0,116,14
22981.13,0,103,16
20274,0,149,12
19286.22,0,105,9
5161.24,0,86,30
12762.18,0,81,16
15703.43,0,125,24
19750.43,0,84,18
18584.88,0,103,18
18204.67,0,87,23
16148.88,0,124,23
12142.1,0,114,30
16288.44,0,102,23
13072.76,0,129,22
11075.78,0,69,26
18913.97,0,97,11
20088.06,0,74,27
14507.87,0,105,22
20331.77,0,117,17
4851.73,1,107,19
24856.45,0,83,19
10372.26,1,93,21
15591.65,0,89,18
15131.23,0,91,12
21410.68,0,96,22
22892.16,0,115,21
14450.7,0,80,23
14897.19,0,91,23
14554.57,0,128,27
8713.06,0,116,22
17358.13,0,117,27
6384.74,0,126,28
18924.47,0,106,9
20406.01,0,119,14
18972.78,0,89,16
12560.66,0,77,18
19420.49,0,81,17
14854.1,0,84,15
16356.85,0,69,18
19318.22,0,121,20
17297.87,0,86,21
18590.38,0,65,22
7136.45,1,78,20
9795.52,0,77,25
11168.9,0,62,11
22505.53,0,109,9
17600.18,0,105,14
18582.26,0,64,24
28049.61,0,132,17
12042.7,0,86,24
13154.65,0,90,26
15718.48,0,91,18
13671.49,0,49,20
17531.8,0,106,16
22300.8,0,96,16
22594.32,0,93,27
22186.61,0,114,11
10831.51,0,106,24
26707.41,0.5,87,10
15125.77,0,94,26
19624.34,0,68,17
13516.51,0,157,23
15692.99,0,79,21
6141.78,0,86,28
21766.31,0,133,30
7843.03,1,107,16
5151.92,0,73,19
17256.57,0,110,20
19003.42,0,87,10
17707.23,0,95,20
13666.35,0,118,20
24658.19,0,80,17
12349.63,1,82,20
15748.94,0,101,15
4926.76,0,74,18
18287.31,0,99,20
15293.77,0,69,17
8208.06,0,85,29
10760.04,0,139,14
5747.5,1,111,31
12611.75,0,97,25
21748.78,0,77,21
11387.02,0,116,18
13617.83,0,79,16
4072.66,1,90,22
11096.92,0,79,23
8503.76,0,87,20
12907.38,0,116,26
14067.73,0,87,24
12470.21,0,130,21
28115.25,0,105,21
8198.08,1,100,18
21053.52,0,74,28
8849.31,0,107,5
9639.34,1,98,19
18005.93,0,113,20
18572.04,0,81,26
14815.39,0,134,17
12437,0,107,25
12016.54,0,81,16
11502.78,0,101,14
16989.13,0,102,19
17716.96,0,106,24
19855.91,0,72,22
23500.21,0,117,19
24122.37,0,81,18
16245.78,0.5,90,21
26338.09,0,110,24
12406.6,0,92,25
9167.71,1,97,18
11990.26,0,83,23
10486.31,0,83,16
17411.84,0,112,26
12052.66,0,120,23
10346.72,1,77,19
17299.52,0,86,13
19258.96,0,87,22
5567.15,1,66,10
21909.06,0,96,21
13541.55,0,105,17
15552.97,0,99,21
17452.53,0,94,14
19740.69,0,113,20
21641.01,0,155,27
10882.48,1,54,17
7958.39,0,65,26
9743.35,1,105,7
20333.4,0,130,18
13859.72,0,69,21
15007.66,0,98,27
7074.27,1,125,12
13989.95,0,118,20
8046.32,0,102,17
18141.79,0,101,21
11843.7,0,112,30
10183.04,1,96,28
16898.38,0,133,28
11026.2,0,89,28
15180.27,0,86,14
17303.97,0,119,15
24476.8,0,108,15
17208.87,0.5,126,18
16505.92,0,58,23
10873.64,0,97,22
18227.3,0,92,18
7740.78,1,93,19
14089.18,0,121,26
18657.22,0,72,20
13272.86,0,103,27
14918.01,0,123,23
11417.42,0,114,18
9165.85,0,64,16
21971.99,0,90,28
11611.34,0,80,18
18313.83,0,81,22
16814.39,0,83,17
17401.34,0,114,21
5681.49,0,79,24
3842.97,0,116,26
19265.89,0,101,16
16596.57,0,76,21
16648.81,0,105,17
9409.89,1,123,21
24797.53,0,107,30
17117.48,0,119,19
17943.76,0,108,16
12532.5,0,103,20
8303.14,0,57,27
24980.68,0,120,18
18809.96,0,69,29
5226.65,0,73,16
21082.98,0,110,24
24662.76,0,108,26
9538.1,1,107,22
14321.7,0,134,20
10516.56,0,119,23
8897.01,0,88,20
18219.69,0,78,15
1046.01,0,131,23
20406.51,0,95,27
21090.63,0,100,18
15675.87,0,124,20
11101.14,1,92,17
26580.96,0,92,24
16283.54,0,85,18
9511.66,0,115,11
14083.3,0,83,17
19980.17,0,57,17
9216.95,0,79,18
11289.47,0,98,22
16625.54,0,81,19
13544.15,0,106,24
18055.76,0,106,20
21802.49,0,68,27
18098.68,0,95,20
13812.07,0,118,18
15567.35,0.5,108,15
8755.72,0,102,30
17972,0,64,14
12159.95,0,103,21
15880.1,0,128,25
20622.24,0,125,22
12709.05,0,91,28
15851.6,0,118,26
15922.51,0,118,14
14836.72,0,128,15
13457.6,0,116,25
12600.42,0,72,28
11319.19,1,115,19
20677.51,0,59,15
23046.36,0,122,16
12604.02,0,126,16
13169.29,0,105,17
18681.49,0,61,23
9392.43,1,121,21
11034.4,0,118,21
18956.12,0,126,13
19958.76,0,97,18
4883.45,0,99,24
17946.37,0,127,13
19933.23,0,112,22
19364.19,0,78,20
11842.06,0,113,27
12587.11,0,108,28
14036.39,0,114,16
11498.64,0,110,21
7518.68,1,110,25
18493.91,0,115,19
16763.7,0,94,27
17934.56,0,129,19
11908.88,0,82,16
12295.64,0,110,25
18305,0.5,60,12
26673.22,0,102,17
19995.76,0,99,18
7101.76,1,90,25
21083.62,0,69,20
13144.26,0,61,25
18582.83,0,97,23
16405.95,0,64,24
16149.04,0,98,15
16598.25,0,80,19
17837.75,0,120,15
20594.82,0,115,15
17479.31,0,89,18
11403.13,0,119,17
9332.22,0,141,16
12466.77,0,115,21
16362.74,0,109,26
8308.58,0,87,25
13948.94,0,83,15
7452.78,1,98,19
15132.63,0,115,11
12502.76,0,82,25
6619.86,1,84,18
14799.95,0,90,18
18190.22,0,86,19
15793.35,0,97,23
6387.02,0,76,28
22677.01,0,70,19
11523.4,0,129,26
10256.16,0,112,22
26699.72,0,107,14
18883.59,0,68,19
18637.39,0,44,26
11342.18,0,119,19
14133.11,0,114,8
17755.44,0.5,111,27
13053.51,0,115,17
11468.54,0,118,16
11665.93,1,101,24
14327,0,68,19
21665.42,0,97,20
16806.66,0,132,24
18110.06,0,88,11
21841.55,0,78,21
11242.99,0,62,16
25004.46,0,106,18
6176.07,0,114,17
16262.54,0,118,16
16742.53,0,112,15
11514.7,0,120,22
13597.53,0,126,20
24284.28,0,91,25
17213.94,0,84,23
23604.76,0,116,19
14058.77,0,136,15
4246.81,0,102,15
16761.33,0,118,17
16657.47,0,120,18
17592.34,0,91,22
23129.94,0,103,24
18711.53,0,109,19
7858.82,0,114,18
7140.25,0,91,13
16318.75,0,76,16
13779.06,0,113,29
10856.47,0,70,27
3956.94,1,91,33
26332.27,0,120,20
12048.53,0,90,18
14125.3,0,104,24
7818.32,0,83,27
20781.85,0,106,23
14202.07,0,115,18
8171.97,1,123,14
16351.18,0,112,22
14125.77,0,98,17
17628.26,0,82,12
20645.04,0,95,21
24494.82,0,114,25
16236.1,0,135,27
14418.14,0,105,20
16154.08,0,90,18
7109.36,0,77,24
15832.93,0,93,20
20076.09,0,132,23
16617.98,0,71,11
14723.07,0,80,15
12673.19,0,106,11
14874.9,0,38,13
24875.87,0,128,22
18183.91,0,95,26
14310.82,0,95,15
18418.6,0,111,16
6606.58,0,155,29
7678.5,0,80,26
10129.74,0,87,16
17131.66,0,111,23
13758.63,0,68,19
5482.16,0,99,18
18713.88,0,104,19
16285.25,0,105,26
16701.56,0,101,12
12405.31,0,114,14
14204.77,0,92,21
12200.4,1,105,3
14812.69,0,119,17
5857.54,0,112,11
15210.24,0,104,21
9694.98,0,102,24
13257.29,0,148,19
9200.04,0,95,17
25250.11,0,95,23
8450.4,1,105,14
10107.1,0,119,18
8857.42,0,100,20
14874.84,0,101,24
15661.86,0,85,16
17208.45,0,128,18
10769.46,0,92,28
21481.36,0,106,31
7781.36,0,124,26
11181.56,0,67,18
7076.82,1,127,18
11612.24,0,111,11
9913.64,0,95,24
16525.68,0,113,20
15880.6,0,88,19
12590.19,0,100,26
19905.33,0,84,18
14806.71,0,110,20
8292.85,0,95,24
9272.02,0,95,21
12313.43,0,128,24
19981.94,0,130,19
18325.77,0,86,19
15131.2,0,117,18
8587.74,0,110,25
735.55,0,115,18
12876.1,0,113,20
11135.79,0,88,14
9334.03,0,100,20
18275.24,0,87,21
19518.47,0,94,19
9765.84,0,90,22
12661.52,0,97,19
20667.56,0,116,20
22783.4,0,76,25
9236.91,0,109,14
13612.93,0,104,22
20548.44,0,119,22
10575.39,0,69,22
20098.32,0,111,23
16888.55,0,107,15
6577.94,0,90,17
14708.65,0,102,19
22858.84,0,93,28
12872.57,0,133,17
7515.37,0,106,13
20593.23,0.5,97,12
17229.63,0,99,21
23149.65,0,88,20
20864.81,0,105,12
6069.42,0,81,17
16480.47,0,104,25
12927.35,0.5,63,18
4121.16,0,94,25
10249.99,0.5,122,16
20794.31,0,92,24
21915.66,0,113,24
23476.91,0,141,17
17032.83,0,121,16
20008,0,113,16
15003.42,0,116,17
14847.75,0,73,20
11866.13,0,82,15
6932.2,0,141,23
18767.73,0,89,19
8907.47,0,123,18
17641.17,0,110,26
20385.81,0,74,16
9594.67,0,115,20
7254.7,1,90,16
8623.39,1,91,25
11503.94,0,89,23
15474.03,0,120,15
13198.75,0,115,23
18167.6,0,110,15
26772.94,0,114,12
4932.73,1,63,23
4797.2,1,99,12
13256.21,0,88,18
8732.42,0,85,25
22729.59,0,83,20
21981.48,0,92,22
9856.82,0,84,24
15720.5,0,79,24
10211.49,1,70,25
12833.16,0,138,14
7485.57,1,109,20
15143.67,0,102,17
17289.42,0,128,24
10870.09,0,80,17
15366.53,0,101,17
8485.53,0,120,14
13415.61,0,91,13
18071.77,0,74,15
17858.01,0,88,15
10415.83,0,85,19
21843.37,0,109,17
21264.1,0,118,26
17160.7,0,100,22
17145.11,0,93,20
13841.3,0,55,23
6693.77,1,95,17
12892.55,0,114,21
8103.47,1,81,19
15901.47,0,105,18
13265.94,0,104,22
24266.49,0,76,13
10087.12,0,130,20
10867.01,0,111,19
13357.8,0,117,22
9107.08,1,90,26
16711.35,0,130,23
13506.12,0,88,19
10777.18,0,104,26
19080.79,0,74,26
8072.96,0,84,22
18907.38,0,97,24
11356.08,0,115,19
5703.36,0,90,19
11543.74,0.5,87,26
17471.02,0,100,22
13006.49,0,64,10
10550.59,0,79,19
22439.9,0,69,21
6152.76,0,123,22
13173.84,0,97,21
17225.67,0,101,19
16482.87,0,98,13
12107.07,1,72,16
11874.42,0,84,14
25999.01,0,115,16
13511.48,0,104,23
16059.33,0,117,14
15682.5,0,107,22
14688.21,0,98,11
6115.74,1,91,17
12142.41,0,137,21
16630.91,0,94,14
16227.98,0,95,21
17813.79,0,107,16
17233.94,0,104,19
15684.6,0,71,25
15484.99,0,96,16
13435.9,0,112,24
10452.56,0,75,15
9370.73,0,124,25
11622.4,0,79,17
14551.77,0,62,16
14199.19,0,73,21
15748.7,0,124,25
14677.65,0,120,28
21522.81,0,141,19
11196.92,1,98,18
16158.47,0,91,19
14986.5,0,120,15
12184.65,0,120,25
7022.12,0,65,21
23631.06,0,97,17
10740.26,0,98,27
16774.62,0,66,22
11295.93,0,95,18
9328.85,1,82,19
12425.74,0,105,19
24281.04,0,117,25
16932.68,0,86,14
5005.31,0,105,19
8916.23,0,94,20
25059.14,0,95,28
16464.87,0,133,20
16931.12,0,91,28
13229.17,1,104,32
15243.75,0,91,15
23528.79,0,107,15
14958.08,0,148,17
24993.74,0,83,28
15712.71,0,80,21
11347.63,0,93,17
18126.19,0,83,15
19155.55,0,95,16
15973.2,0,70,23
16943.93,0,101,7
18025.64,0,61,23
6873.85,0,84,26
8202.72,1,95,22
17802.54,0,77,22
10631.96,0,106,19
15851.58,0,79,22
17874.68,0,98,16
18027.83,0,105,17
17420.7,0,83,23
20080.51,0,84,20
17623.01,0,120,24
6339.8,1,89,22
17956.17,0,121,31
6509.16,0,80,19
24738.17,0,72,26
12193.21,0,112,27
15424.87,0.5,101,24
11185.84,0,102,14
20354.41,0.5,74,16
10836.27,0,128,16
17937.47,0,100,19
12307.28,0,101,25
18398.4,0,84,17
14551.6,0,50,23
20390.5,0,84,15
24675.39,0,89,18
13938.56,0,107,22
15348.17,0,89,14
21228.66,0,124,17
17671.4,0,99,26
14869.61,0,108,24
4606.79,1,110,16
15983.57,0,105,20
23688.65,0,104,24
16886.85,0,121,14
4891.49,0,106,21
18860.4,0,91,16
14347.41,0,146,21
12071.92,0,121,11
16920.36,0,96,22
17141.52,0,108,18
19090.54,0,125,23
18878.57,0,95,23
9675.4,0,122,15
6622.55,1,114,20
16919.82,0,85,20
19882.97,0,66,11
15140.47,0,121,26
11607.25,0,154,21
14685.11,0,130,18
8877.33,0,103,19
19978.93,0,108,20
16914.2,0,157,21
16817.7,0,136,21
13805.33,0,109,29
13614.21,0,104,18
13537.57,0,122,19
22203.55,0,125,25
20542.32,0,102,26
15598.95,0,76,21
23083.15,0,95,32
10067.57,0,41,14
14034.69,0,91,20
15960.48,0,88,17
11052.32,0,100,22
19022.01,0,62,12
17391.83,0,66,14
10154.47,0,119,16
2689.42,0,92,19
17747.37,0,112,22
10954.84,0,116,22
5277.37,0,139,22
14466.55,0,88,22
13312.49,0,103,22
5311.33,0,158,20
11289.55,0.5,109,30
12589.49,0,132,10
21371.9,0,121,9
16168.53,0,84,19
16982.05,0,111,13
18875.82,0,69,19
16752.48,0,134,23
15689.09,0,105,23
16627.81,0,88,19
12374.57,0,91,13
15121.01,0,137,21
19687.62,0,107,23
9272.77,1,143,22
6789.12,0,84,28
14758.98,0,120,18
3373.24,1,78,20
19233.24,0,94,28
21207.16,0,127,23
27776.55,0,114,18
13036.35,1,108,20
10978.48,1,128,22
4080.43,0,134,21
6111.58,0,107,25
21513.64,0,102,26
14663.42,0,95,22
15207.66,0,102,16
17239.89,0.5,92,15
7084.82,1,72,20
18541.35,0,93,20
17140.12,0,86,19
10467.3,0,99,29
18379.25,0,86,20
16272.44,0,80,24
6816.24,0,92,16
21302.91,0,108,25
8004.36,1,92,23
21117.28,0,72,17
8317.85,0,115,5
8949.06,0,81,17
12803.87,0,55,20
23870.63,0,97,18
19162.71,0,95,26
23483.53,0,100,17
7200.65,0,38,23
9923.54,0,84,14
17506.68,0,44,16
6703.06,0,81,30
21264.17,0,109,20
16938.92,0,123,22
25653.67,0,105,28
10533.09,1,84,23
8931.31,1,107,39
12899.77,1,104,25
23364.47,0,106,15
8731.97,0,73,22
22097.31,0,84,22
27101.9,0,95,15
13857.84,0,108,12
9682.32,0,118,24
17771.57,0,53,15
14364.16,0,108,18
12879.84,0,91,19
16242.8,0,88,23
15366.43,0,90,18
23767.03,0,99,19
10468.79,0,97,20
10045.89,0,101,12
7801.08,1,129,26
13398.03,0,97,26
18867.17,0,104,18
18883.78,0,86,28
15794.27,0,121,22
8377.26,0,85,24
12921.59,0,99,23
13596.21,0,86,26
13887.04,0,118,19
12357.69,0,105,20
17782.38,0,145,31
11808.2,0,88,23
23775.09,0,123,25
12716.47,0,88,16
22362.21,0,83,20
17271.57,0,86,14
8519.68,0,83,15
11349.07,1,89,23
25156.09,0,108,20
12065.44,0,80,28
21190.86,0,111,20
22633.34,0,84,15
14725.02,0,123,26
13931.33,0,94,17
15559.9,0,96,8
10607.06,0,134,27
18272.45,0,122,17
19197.43,0,116,20
18265.01,0,74,16
21302.86,0,127,17
15878.86,0,115,16
13330.31,0,75,20
17405.23,0,75,22
15834.62,0,130,25
11409.75,0,128,11
12541.97,0,108,26
23176.05,0,107,15
9503.77,0,132,29
13937.38,0,70,25
10037.1,0,100,17
12123.56,0,97,18
20328.4,0,109,15
7326.21,0,91,20
12566.9,0,111,21
8989,0,100,19
19728.04,0,91,19
11016.8,1,135,17
7309.07,1,67,17
10906.46,1,100,21
11028.56,0,81,25
15467.86,0,90,15
11643.87,1,123,24
9355.46,1,131,21
10259.19,0,75,30
7921.81,0,111,23
9626.06,0,57,17
12678.67,0,44,26
12520.71,0,81,17
22096.17,0,103,20
26589.46,0,78,12
16573.29,0,96,21
15576.21,0,64,21
16114.19,0,130,18
18349.95,0,63,19
15251.5,0,86,11
9887.45,0,91,18
14053.92,0,81,17
22425.61,0,91,19
24502.76,0,88,19
11250.69,0,94,21
14679.76,0,67,20
9917.54,0,111,26
15445.66,0,72,26
13935.8,0,88,17
11860.04,0,120,23
13838.58,0,92,17
13009.55,0,98,13
11856.25,0,96,11
13121.85,0,96,24
13111.55,0,129,15
19733.64,0,139,17
12445.45,0,78,24
12022.61,0,107,16
25298.13,0,88,27
17216.06,0,91,15
11614.79,1,92,26
7416.7,0,75,19
13650.53,0,100,23
9363.92,1,110,21
10987.35,0,110,29
15734.3,0,82,20
9508.65,1,115,14
9427.63,0,68,29
7300.23,1,70,23
11547.44,0,120,13
23792.38,0,114,8
17959.39,0,85,16
16828.45,0,91,13
8112.19,0,97,24
8261.87,0,76,10
16781.22,0,88,21
9554.13,0,91,21
10217.01,0,82,23
11294.76,1,89,16
14798.93,0.5,81,21
15689.11,0,91,21
20394.6,0,85,28
3700.38,0,119,17
8433.6,1,134,18
11068.65,0,86,20
10846.63,0,132,18
9018.81,0,97,15
7362.53,1,68,13
13427.86,0,87,21
20174.23,0,112,21
18033.85,0,93,21
13335.12,0,118,18
11617.78,0,97,20
21364.16,0,60,21
13952.2,0,66,25
21959.18,0,137,25
12129.13,0,121,26
12149.88,0,105,17
23604.49,0,83,22
25489.34,0,112,14
11908.15,0,67,18
15765.63,0,120,28
14906.96,0,108,19
10761.15,0,88,19
21467.35,0,92,25
12073.94,0,81,19
18716.54,0,109,22
15840.07,0,82,20
17702.97,0,73,23
12641.24,0,112,27
11971.77,0,98,19
22413.12,0,107,20
16007.2,0,72,21
10315.64,0,109,21
10796.02,0,114,22
14119.56,0,104,24
16040.08,0,75,22
12088.92,0,123,14
12146.67,0,92,21
13159.08,0,122,27
18581.95,0,132,25
21083.3,0,105,12
24117.21,0,102,21
15166.6,0,131,13
16139.01,0,83,17
7923.04,0,116,17
17669.5,0,108,24
17801.24,0,94,17
6403.53,0,67,21
20134.42,0,121,18
8229.02,0,115,12
6763.61,0,96,14
8595.69,0,109,24
12043.8,0,81,10
9781.41,0,106,13
19152.76,0,92,16
27154.57,0,100,20
19864.25,0,99,13
18053.16,0,83,22
7859.77,1,107,20
19483.09,0,91,17
17443.16,0,117,22
12051.34,0,140,16
13690.39,0,96,29
14011.63,0,94,16
18088.68,0,94,14
6824.66,1,114,17
18065.66,0,95,19
17000.18,0,106,21
19309.54,0,80,21
12476.61,0,110,15
11821.07,0,98,24
21168.61,0,81,23
21745.35,0,87,24
12661.81,0,111,19
14459.75,0,77,18
13307.31,0,78,24
8972.32,0,111,30
13643.26,0,91,18
14020.14,0,63,21
20925.66,0,118,24
12927.99,0,91,18
7957.52,0,80,19
18134.22,0,131,25
20999.8,0,60,9
15137.97,0,81,12
21935.51,0,113,14
29211.17,0,55,25
5498.22,1,120,23
13081.86,0,97,24
23905.08,0,93,15
15122.25,0,99,18
19530.24,0,74,22
14677.51,0,87,19
16067.03,0,76,30
7821.2,0,98,19
9014.84,0,90,21
9214.18,1,97,26
15918.35,0,98,27
21326.68,0,82,17
6653.93,1,46,24
13078.04,0,115,23
18047.33,0,148,13
22835.69,0,109,17
8854.97,0,100,18
9096.18,0,131,18
14159.17,0,108,17
8700.21,0,76,22
10943.76,0,114,24
12432.49,0,112,17
27851.96,0,75,25
12099.38,0,62,22
9195.97,1,100,12
11896.92,0,86,16
21882.46,0,108,23
16176.45,0,101,19
5787.4,0,135,30
7708.99,0,133,21
13177.54,0,111,12
16753.43,0,87,32
18924.41,0,71,19
16006.46,0,89,20
930.74,0,76,21
19096.18,0,117,21
18715.56,0,87,23
22102.85,0,105,25
6774.63,0,112,12
8307.21,0,122,27
13875.56,0,120,20
7962.24,1,97,22
20690.19,0,103,22
9725.91,0,90,14
12785.88,0,102,18
8867.68,1,67,19
19038.29,0,71,21
5335.43,0,110,19
13212.52,0,101,18
14946.96,0,104,24
8690.71,1,77,23
8007.05,0,106,18
13965.72,0,148,29
9211.37,0,126,15
12155.89,0,89,22
